2025-11-03 19:16:37,800 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,802 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_136_clean.csv
2025-11-03 19:16:37,802 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,802 [INFO] Output Notebook: /app/eda_reports/batch_136_clean_EDA.ipynb
2025-11-03 19:16:37,808 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,810 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,812 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_137_clean.csv
2025-11-03 19:16:37,812 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,812 [INFO] Output Notebook: /app/eda_reports/batch_137_clean_EDA.ipynb
2025-11-03 19:16:37,819 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,819 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,820 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_138_clean.csv
2025-11-03 19:16:37,821 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,821 [INFO] Output Notebook: /app/eda_reports/batch_138_clean_EDA.ipynb
2025-11-03 19:16:37,826 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,827 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,828 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_139_clean.csv
2025-11-03 19:16:37,828 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,829 [INFO] Output Notebook: /app/eda_reports/batch_139_clean_EDA.ipynb
2025-11-03 19:16:37,834 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,834 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,835 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_140_clean.csv
2025-11-03 19:16:37,836 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,836 [INFO] Output Notebook: /app/eda_reports/batch_140_clean_EDA.ipynb
2025-11-03 19:16:37,840 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,841 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,843 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_141_clean.csv
2025-11-03 19:16:37,843 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,844 [INFO] Output Notebook: /app/eda_reports/batch_141_clean_EDA.ipynb
2025-11-03 19:16:37,859 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,859 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,861 [INFO] 📊 Lancement EDA pour /app/data/clean/mongo_phof_datase_clean.csv
2025-11-03 19:16:37,861 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,862 [INFO] Output Notebook: /app/eda_reports/mongo_phof_datase_clean_EDA.ipynb
2025-11-03 19:16:37,866 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,866 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,868 [INFO] 📊 Lancement EDA pour /app/data/clean/mysql_healthcare_dataset_clean.csv
2025-11-03 19:16:37,868 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,868 [INFO] Output Notebook: /app/eda_reports/mysql_healthcare_dataset_clean_EDA.ipynb
2025-11-03 19:16:37,873 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,874 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
